id,gpn_num
K????A?o@wWX,88
K????A?oDw[W,107
K????A?oDwUW,105
K????A?oDwMW,108
K????A?oDw]W,119
K????A?oDwVW,111
K????A?oDwNW,120
K????A?oDw^W,124
K????A?oDwFw,129
K????A?oDwVw,112
K????A?oDwNw,125
K????A?oDw^w,122
K????A?oBw[W,114
K????A?oBwMW,105
K????A?oBw]W,126
K????A?oBwVW,117
K????A?oBwNW,111
K????A?oBw^W,129
K????A?oBwFw,129
K????A?oBwVw,117
K????A?oBwNw,112
K????A?oBw^w,123
K????A?oFw]W,128
K????A?oFw^W,132
K????A?oFwVw,130
K????A?oFwNw,141
K????A?oFw^w,131
K????A?o@{]G,117
K????A?o@{VG,117
K????A?o@{NG,117
K????A?o@{^G,133
K????A?o@{Vg,120
K????A?o@{Ng,120
K????A?o@{^g,136
K????A?o@{Vw,112
K????A?o@{Nw,112
K????A?o@{^w,126
K????A?oD{^G,127
K????A?oD{Vg,116
K????A?oD{Ng,124
K????A?oD{^g,130
K????A?oD{Vw,118
K????A?oD{Nw,126
K????A?oD{^w,128
K????A?oB{^G,136
K????A?oB{Ng,116
K????A?oB{^g,136
K????A?oB{Vw,121
K????A?oB{Nw,118
K????A?oB{^w,129
K????A?oF{^g,136
K????A?oF{^w,137
K????A?o@}^_,148
K????A?o@}Vo,128
K????A?o@}No,128
K????A?o@}^o,146
K????A?o@}Vw,118
K????A?o@}Nw,118
K????A?o@}^w,133
K????A?oD}^o,133
K????A?oD}Vw,123
K????A?oD}Nw,122
K????A?oD}^w,133
K????A?oB}^o,140
K????A?oB}Nw,123
K????A?oB}^w,134
K????A?oF}^w,142
K????A?WB?Zw,88
K????A?WB?^w,97
K????A?WF?Rw,88
K????A?WF?Jw,88
K????A?WF?Zw,104
K????A?WF?Nw,107
K????A?WF?^w,109
K????A?WF?B{,88
K????A?WF?By,100
K????A?WF?B},96
K????A?WF?Bx,88
K????A?WF?B|,99
K????A?WF?Bz,97
K????A?WF?B~,107
K????A?WA_Xw,78
K????A?WA_Tw,78
K????A?WA_\w,88
K????A?WA_Vw,87
K????A?WA_^w,98
K????A?WA_Py,78
K????A?WA_Pz,89
K????A?WE_Pw,78
K????A?WE_Hw,78
K????A?WE_Xw,94
K????A?WE_Dw,78
K????A?WE_Tw,87
K????A?WE_Lw,88
K????A?WE_\w,104
K????A?WE_Bw,78
K????A?WE_Rw,100
K????A?WE_Jw,96
K????A?WE_Zw,99
K????A?WE_Fw,87
K????A?WE_Vw,100
K????A?WE_Nw,108
K????A?WE_^w,108
K????A?WE_@{,78
K????A?WE_@y,78
K????A?WE_@},91
K????A?WE_@x,78
K????A?WE_@|,88
K????A?WE_@z,91
K????A?WE_@~,100
K????A?WB_Xw,88
K????A?WB_\w,103
K????A?WB_Rw,88
K????A?WB_Zw,104
K????A?WB_^w,107
K????A?WB_Py,95
K????A?WB_Px,88
K????A?WB_Pz,97
K????A?WF_Pw,88
K????A?WF_Hw,88
K????A?WF_Xw,107
K????A?WF_Lw,109
K????A?WF_\w,117
K????A?WF_Bw,88
K????A?WF_Rw,115
K????A?WF_Jw,110
K????A?WF_Zw,116
K????A?WF_Nw,123
K????A?WF_^w,118
K????A?WF_@{,88
K????A?WF_@y,103
K????A?WF_@},105
K????A?WF_@|,99
K????A?WF_@z,97
K????A?WF_@~,107
K????A?W?oYw,78
K????A?W?o]w,88
K????A?W?o^w,99
K????A?W?oQy,78
K????A?W?oRy,88
K????A?W?oOz,78
K????A?WCoWw,78
K????A?WCo[w,88
K????A?WCoIw,78
K????A?WCoYw,94
K????A?WCoMw,88
K????A?WCo]w,106
K????A?WCoJw,100
K????A?WCoZw,97
K????A?WCoNw,113
K????A?WCo^w,109
K????A?WCoG{,78
K????A?WCoK{,88
K????A?WCoOy,78
K????A?WCoAy,78
K????A?WCoQy,94
K????A?WCoBy,100
K????A?WCoRy,97
K????A?WCo?},78
K????A?WCoGx,78
K????A?WCoKx,88
K????A?WCoG|,88
K????A?WCoK|,99
K????A?WCo?z,78
K????A?WCo?~,88
K????A?WAoWw,78
K????A?WAoSw,78
K????A?WAo[w,88
K????A?WAoQw,78
K????A?WAoYw,93
K????A?WAoUw,87
K????A?WAo]w,104
K????A?WAoRw,103
K????A?WAoZw,97
K????A?WAoVw,101
K????A?WAo^w,107
K????A?WAoOy,78
K????A?WAoOx,78
K????A?WAoOz,90
K????A?WEoWw,96
K????A?WEoSw,87
K????A?WEoKw,88
K????A?WEo[w,107
K????A?WEoQw,100
K????A?WEoIw,97
K????A?WEoYw,105
K????A?WEoEw,87
K????A?WEoUw,103
K????A?WEoMw,110
K????A?WEo]w,116
K????A?WEoBw,103
K????A?WEoRw,115
K????A?WEoJw,109
K????A?WEoZw,107
K????A?WEoFw,107
K????A?WEoVw,110
K????A?WEoNw,123
K????A?WEo^w,116
K????A?WEo?},93
K????A?WEo?~,101
K????A?WBoWw,88
K????A?WBo[w,107
K????A?WBoQw,88
K????A?WBoYw,108
K????A?WBo]w,117
K????A?WBoRw,119
K????A?WBoZw,117
K????A?WBo^w,116
K????A?WBoOy,100
K????A?WBoOz,97
K????A?WFo[w,121
K????A?WFoYw,120
K????A?WFoMw,125
K????A?WFo]w,127
K????A?WFoRw,133
K????A?WFoJw,125
K????A?WFoZw,125
K????A?WFoNw,134
K????A?WFo^w,126
K????A?W?wYW,78
K????A?W?w]W,88
K????A?W?wZW,95
K????A?W?w^W,107
K????A?W?wZw,97
K????A?W?w^w,109
K????A?W?wQY,78
K????A?W?wRY,95
K????A?W?wRy,97
K????A?W?wWX,78
K????A?W?w[X,88
K????A?W?wOZ,78
K????A?WCwWW,78
K????A?WCw[W,88
K????A?WCwYW,98
K????A?WCwMW,88
K????A?WCw]W,111
K????A?WCwJW,103
K????A?WCwZW,107
K????A?WCwNW,117
K????A?WCw^W,121
K????A?WCwJw,117
K????A?WCwZw,105
K????A?WCwNw,133
K????A?WCw^w,118
K????A?WCwG[,78
K????A?WCwK[,88
K????A?WCwQY,98
K????A?WCwBY,103
K????A?WCwRY,107
K????A?WCwBy,117
K????A?WCwRy,105
K????A?WCwKX,88
K????A?WCwG\,88
K????A?WCwK\,99
K????A?WAwWW,78
K????A?WAwSW,78
K????A?WAw[W,88
K????A?WAwQW,78
K????A?WAwYW,96
K????A?WAwUW,87
K????A?WAw]W,108
K????A?WAwRW,104
K????A?WAwZW,105
K????A?WAwVW,105
K????A?WAw^W,117
K????A?WAwRw,121
K????A?WAwZw,105
K????A?WAwVw,112
K????A?WAw^w,115
K????A?WAwOY,78
K????A?WAwOZ,91
K????A?WEw[W,108
K????A?WEwYW,107
K????A?WEwUW,104
K????A?WEw]W,120
K????A?WEwZW,113
K????A?WEwVW,114
K????A?WEwNW,125
K????A?WEw^W,125
K????A?WEwRw,123
K????A?WEwJw,117
K????A?WEwZw,114
K????A?WEwFw,120
K????A?WEwVw,117
K????A?WEwNw,133
K????A?WEw^w,123
K????A?WBw[W,109
K????A?WBwYW,110
K????A?WBw]W,123
K????A?WBwZW,123
K????A?WBw^W,128
K????A?WBwRw,141
K????A?WBwZw,127
K????A?WBw^w,124
K????A?WFw]W,130
K????A?WFw^W,134
K????A?WFwZw,131
K????A?WFwNw,140
K????A?WFw^w,133
K????A?W?{YG,78
K????A?W?{]G,88
K????A?W?{ZG,100
K????A?W?{^G,113
K????A?W?{Zg,109
K????A?W?{^g,123
K????A?W?{Zw,105
K????A?W?{^w,118
K????A?W?{QI,78
K????A?W?{RI,100
K????A?W?{Ri,109
K????A?W?{Ry,105
K????A?W?{[H,88
K????A?WC{]G,114
K????A?WC{ZG,113
K????A?WC{NG,119
K????A?WC{^G,129
K????A?WC{Zg,117
K????A?WC{Ng,139
K????A?WC{^g,133
K????A?WC{Jw,129
K????A?WC{Zw,112
K????A?WC{Nw,148
K????A?WC{^w,126
K????A?WC{Ri,117
K????A?WC{By,129
K????A?WC{Ry,112
K????A?WA{]G,110
K????A?WA{ZG,109
K????A?WA{VG,107
K????A?WA{^G,123
K????A?WA{Rg,121
K????A?WA{Zg,114
K????A?WA{Vg,118
K????A?WA{^g,127
K????A?WA{Rw,132
K????A?WA{Zw,112
K????A?WA{Vw,120
K????A?WA{^w,122
K????A?WE{^G,128
K????A?WE{Zg,118
K????A?WE{Vg,120
K????A?WE{^g,131
K????A?WE{Zw,120
K????A?WE{Vw,121
K????A?WE{Nw,138
K????A?WE{^w,129
K????A?WB{^G,134
K????A?WB{Zg,133
K????A?WB{^g,136
K????A?WB{Zw,134
K????A?WB{^w,131
K????A?WF{^g,138
K????A?WF{^w,139
K????A?W?}^?,117
K????A?W?}Z_,117
K????A?W?}^_,133
K????A?W?}Zo,120
K????A?W?}^o,136
K????A?W?}Zw,112
K????A?W?}^w,126
K????A?W?}Ra,117
K????A?W?}Rq,120
K????A?W?}Ry,112
K????A?WC}^_,142
K????A?WC}Zo,124
K????A?WC}No,154
K????A?WC}^o,142
K????A?WC}Zw,118
K????A?WC}Nw,158
K????A?WC}^w,133
K????A?WC}Ry,118
K????A?WA}^_,133
K????A?WA}Zo,120
K????A?WA}Vo,126
K????A?WA}^o,134
K????A?WA}Rw,136
K????A?WA}Zw,118
K????A?WA}Vw,125
K????A?WA}^w,128
K????A?WE}^o,134
K????A?WE}Zw,125
K????A?WE}Vw,122
K????A?WE}^w,134
K????A?WB}^o,141
K????A?WB}Zw,138
K????A?WB}^w,137
K????A?WF}^w,144
K????A?WC_pw,78
K????A?WC_hw,78
K????A?WC_lw,104
K????A?WC_bw,78
K????A?WC_rw,100
K????A?WC_`{,78
K????A?WC_h{,91
K????A?WC_l{,108
K????A?WC_`y,78
K????A?WC_py,94
K????A?WC_by,96
K????A?WC_ry,99
K????A?WC_`x,78
K????A?WC_hx,92
K????A?WC_lx,97
K????A?WC_`|,88
K????A?WC_h|,103
K????A?WC_l|,107
K????A?W?oww,78
K????A?W?o{w,103
K????A?W?ooy,78
K????A?W?oqy,93
K????A?W?ory,97
K????A?WCoow,78
K????A?WCokw,103
K????A?WCoqw,100
K????A?WCobw,103
K????A?WCorw,115
K????A?WCo_{,78
K????A?WCog{,93
K????A?WCok{,111
K????A?WCooy,96
K????A?WCoay,97
K????A?WCoqy,105
K????A?WCoby,109
K????A?WCory,107
K????A?WCokx,97
K????A?WCo_|,88
K????A?WCog|,102
K????A?WCok|,107
K????A?W?wwW,78
K????A?W?w{W,104
K????A?W?wqW,78
K????A?W?wrW,104
K????A?W?wrw,121
K????A?W?wqY,96
K????A?W?wrY,105
K????A?W?wry,105
K????A?W?wwX,92
K????A?W?w{X,97
K????A?WCwrW,113
K????A?WCwrw,123
K????A?WCwk[,110
K????A?WCwqY,107
K????A?WCwrY,113
K????A?WCwby,117
K????A?WCwry,114
K????A?WCwk\,107
K????A?W?{rg,121
K????A?W?{rw,132
K????A?W?{rI,109
K????A?W?{ri,114
K????A?W?{ry,112
K????A?WC{rw,124
K????A?WC{ri,118
K????A?WC{ry,120
K????A?W?}rw,136
K????A?W?}rq,120
K????A?W?}ry,118
K????A?WC}ry,125
K????A?wF?Rw,97
K????A?wF?Jw,103
K????A?wF?Zw,117
K????A?wF?Nw,134
K????A?wF?^w,114
K????A?wF?B{,97
K????A?wF?By,97
K????A?wF?B},112
K????A?wF?Bz,110
K????A?wF?B~,116
K????A?wE_Pw,89
K????A?wE_Hw,94
K????A?wE_Xw,106
K????A?wE_Dw,94
K????A?wE_Tw,103
K????A?wE_Lw,112
K????A?wE_\w,113
K????A?wE_Fw,100
K????A?wE_Vw,116
K????A?wE_Nw,129
K????A?wE_^w,117
K????A?wE_@{,89
K????A?wE_@y,94
K????A?wE_@},112
K????A?wE_@z,103
K????A?wE_@~,109
K????A?wF_Pw,97
K????A?wF_Hw,102
K????A?wF_Xw,119
K????A?wF_Lw,133
K????A?wF_\w,122
K????A?wF_Bw,97
K????A?wF_Rw,115
K????A?wF_Jw,124
K????A?wF_Zw,129
K????A?wF_Nw,147
K????A?wF_^w,124
K????A?wF_@{,97
K????A?wF_@y,107
K????A?wF_@},125
K????A?wF_@|,111
K????A?wF_@z,109
K????A?wF_@~,116
K????A?wCoGw,78
K????A?wCoWw,91
K????A?wCoKw,103
K????A?wCo[w,97
K????A?wCoIw,90
K????A?wCoYw,106
K????A?wCoMw,105
K????A?wCo]w,112
K????A?wCoNw,120
K????A?wCo^w,116
K????A?wCo?{,78
K????A?wCo?y,78
K????A?wCo?},97
K????A?wCo?z,95
K????A?wCo?~,101
K????A?wEoGw,94
K????A?wEoWw,108
K????A?wEoCw,98
K????A?wEoSw,103
K????A?wEoKw,110
K????A?wEo[w,117
K????A?wEoQw,106
K????A?wEoIw,113
K????A?wEoYw,119
K????A?wEoEw,100
K????A?wEoUw,119
K????A?wEoMw,129
K????A?wEo]w,126
K????A?wEoBw,127
K????A?wEoRw,115
K????A?wEoJw,125
K????A?wEoZw,123
K????A?wEoFw,117
K????A?wEoVw,126
K????A?wEoNw,139
K????A?wEo^w,126
K????A?wEo?{,90
K????A?wEo?},117
K????A?wEo?|,110
K????A?wEo?~,111
K????A?wBoWw,108
K????A?wBoKw,113
K????A?wBo[w,125
K????A?wBoQw,99
K????A?wBoIw,108
K????A?wBoYw,123
K????A?wBoMw,125
K????A?wBo]w,132
K????A?wBoBw,137
K????A?wBoRw,111
K????A?wBoJw,117
K????A?wBoZw,127
K????A?wBoNw,130
K????A?wBo^w,128
K????A?wBo?},113
K????A?wBo?~,111
K????A?wFoKw,130
K????A?wFo[w,126
K????A?wFoYw,132
K????A?wFoMw,146
K????A?wFo]w,133
K????A?wFoRw,128
K????A?wFoJw,138
K????A?wFoZw,138
K????A?wFoNw,155
K????A?wFo^w,133
K????A?wCwKW,100
K????A?wCw[W,97
K????A?wCwIW,89
K????A?wCwYW,107
K????A?wCwMW,102
K????A?wCw]W,115
K????A?wCwBW,100
K????A?wCwRW,101
K????A?wCwJW,105
K????A?wCwZW,117
K????A?wCwNW,119
K????A?wCw^W,124
K????A?wCwBw,117
K????A?wCwRw,105
K????A?wCwJw,114
K????A?wCwZw,120
K????A?wCwNw,127
K????A?wCw^w,124
K????A?wCw?^,103
K????A?wAwKW,92
K????A?wAw[W,101
K????A?wAwIW,92
K????A?wAwYW,112
K????A?wAwEW,87
K????A?wAwUW,100
K????A?wAwMW,110
K????A?wAw]W,120
K????A?wAwRW,103
K????A?wAwJW,101
K????A?wAwZW,121
K????A?wAwFW,101
K????A?wAwVW,115
K????A?wAwNW,121
K????A?wAw^W,128
K????A?wAwBw,117
K????A?wAwRw,108
K????A?wAwJw,105
K????A?wAwZw,121
K????A?wAwFw,108
K????A?wAwVw,119
K????A?wAwNw,125
K????A?wAw^w,125
K????A?wAw?],88
K????A?wEw[W,119
K????A?wEwYW,121
K????A?wEwUW,120
K????A?wEwMW,127
K????A?wEw]W,131
K????A?wEwJW,125
K????A?wEwZW,129
K????A?wEwFW,117
K????A?wEwVW,130
K????A?wEwNW,139
K????A?wEw^W,136
K????A?wEwRw,124
K????A?wEwJw,133
K????A?wEwZw,132
K????A?wEwFw,127
K????A?wEwVw,133
K????A?wEwNw,144
K????A?wEw^w,134
K????A?wBwMW,127
K????A?wBw]W,141
K????A?wBwZW,135
K????A?wBwNW,136
K????A?wBw^W,143
K????A?wBwRw,121
K????A?wBwJw,127
K????A?wBwZw,134
K????A?wBwNw,140
K????A?wBw^w,136
K????A?wFw]W,136
K????A?wFwNW,152
K????A?wFw^W,141
K????A?wFwZw,144
K????A?wFwNw,158
K????A?wFw^w,141
K????A?w?{YG,94
K????A?w?{MG,100
K????A?w?{]G,97
K????A?w?{JG,100
K????A?w?{ZG,122
K????A?w?{NG,131
K????A?w?{^G,125
K????A?w?{Rg,109
K????A?w?{Jg,109
K????A?w?{Zg,133
K????A?w?{Ng,143
K????A?w?{^g,136
K????A?w?{Rw,105
K????A?w?{Jw,105
K????A?w?{Zw,127
K????A?w?{Nw,136
K????A?w?{^w,130
K????A?w?{BK,100
K????A?w?{Bk,109
K????A?w?{B{,105
K????A?w?{Bi,109
K????A?w?{By,105
K????A?w?{BM,113
K????A?w?{Bm,123
K????A?w?{B},118
K????A?w?{[H,97
K????A?wC{]G,116
K????A?wC{ZG,118
K????A?wC{NG,116
K????A?wC{^G,128
K????A?wC{Rg,108
K????A?wC{Jg,113
K????A?wC{Zg,125
K????A?wC{Ng,126
K????A?wC{^g,133
K????A?wC{Bw,120
K????A?wC{Rw,112
K????A?wC{Jw,118
K????A?wC{Zw,127
K????A?wC{Nw,129
K????A?wC{^w,131
K????A?wA{]G,123
K????A?wA{NG,121
K????A?wA{^G,135
K????A?wA{Jg,108
K????A?wA{Zg,130
K????A?wA{Fg,110
K????A?wA{Vg,125
K????A?wA{Ng,129
K????A?wA{^g,138
K????A?wA{Rw,114
K????A?wA{Jw,112
K????A?wA{Zw,128
K????A?wA{Fw,114
K????A?wA{Vw,124
K????A?wA{Nw,132
K????A?wA{^w,132
K????A?wE{^G,140
K????A?wE{Zg,136
K????A?wE{Vg,136
K????A?wE{Ng,142
K????A?wE{^g,143
K????A?wE{Jw,136
K????A?wE{Zw,140
K????A?wE{Fw,130
K????A?wE{Vw,137
K????A?wE{Nw,144
K????A?wE{^w,141
K????A?wB{Ng,144
K????A?wB{^g,151
K????A?wB{Zw,138
K????A?wB{Nw,149
K????A?wB{^w,143
K????A?wF{^g,146
K????A?wF{Nw,156
K????A?wF{^w,148
K????A?w?}^?,130
K????A?w?}Z_,145
K????A?w?}N_,157
K????A?w?}^_,148
K????A?w?}Jo,120
K????A?w?}Zo,148
K????A?w?}No,160
K????A?w?}^o,151
K????A?w?}Rw,112
K????A?w?}Jw,112
K????A?w?}Zw,136
K????A?w?}Nw,146
K????A?w?}^w,139
K????A?w?}Bs,120
K????A?w?}B{,112
K????A?w?}By,112
K????A?w?}Be,133
K????A?w?}Bu,136
K????A?w?}B},126
K????A?wC}^_,136
K????A?wC}Zo,130
K????A?wC}No,126
K????A?wC}^o,139
K????A?wC}Rw,118
K????A?wC}Jw,117
K????A?wC}Zw,133
K????A?wC}Nw,126
K????A?wC}^w,137
K????A?wA}^_,145
K????A?wA}No,134
K????A?wA}^o,145
K????A?wA}Jw,118
K????A?wA}Zw,134
K????A?wA}Fw,117
K????A?wA}Vw,126
K????A?wA}Nw,138
K????A?wA}^w,138
K????A?wE}^o,147
K????A?wE}Zw,147
K????A?wE}Vw,138
K????A?wE}Nw,139
K????A?wE}^w,147
K????A?wB}Nw,157
K????A?wB}^w,149
K????A?wF}^w,154
K????A?w?pOw,78
K????A?w?pGw,78
K????A?w?pWw,91
K????A?w?pKw,103
K????A?w?p[w,97
K????A?w?pAy,89
K????A?w?pBy,99
K????A?w?p?},94
K????A?w?pA},108
K????A?w?pB},109
K????A?w?xKW,100
K????A?w?x[W,97
K????A?w?xBw,117
K????A?w?xA[,92
K????A?w?xB[,101
K????A?w?xB{,105
K????A?w?xBY,105
K????A?w?xBy,108
K????A?w?x?],96
K????A?w?xA],114
K????A?w?xB],121
K????A?w?xB},117
K????A?w?xKX,98
K????A?w?x[X,110
K????A?w?|Bk,108
K????A?w?|B{,112
K????A?w?|By,114
K????A?w?|Bm,131
K????A?w?|B},124
K????A?w?~B{,118
K????A?w?~B},130
K????A?w?{bw,120
K????A?w?{bk,116
K????A?w?{b{,122
K????A?w?{by,112
K????A?w?{bm,121
K????A?w?{b},122
K????A?w?}b{,117
K????A?w?}by,118
K????A?w?}bu,126
K????A?w?}b},128
K????A?w?pww,118
K????A?w?pkw,117
K????A?w?p{w,133
K????A?w?pay,104
K????A?w?pby,113
K????A?w?pa},113
K????A?w?pb},116
K????A?w?x{W,132
K????A?w?xb[,129
K????A?w?xb{,139
K????A?w?xby,121
K????A?w?xb],122
K????A?w?xb},124
K????A?w?x{X,116
K????A?w?|b{,138
K????A?w?|bm,128
K????A?w?|b},131
K????A?w?~b},137
K????A?[F?Pw,95
K????A?[F?Hw,90
K????A?[F?Xw,106
K????A?[F?Lw,111
K????A?[F?\w,118
K????A?[F?Bw,100
K????A?[F?Rw,96
K????A?[F?Jw,104
K????A?[F?Zw,117
K????A?[F?Nw,119
K????A?[F?^w,119
K????A?[F?@{,95
K????A?[F?@y,100
K????A?[F?@},97
K????A?[F?@x,95
K????A?[F?@|,107
K????A?[F?@z,101
K????A?[F?@~,109
K????A?[B_Xw,97
K????A?[B_\w,119
K????A?[B_^w,114
K????A?[B_Py,97
K????A?[B_Pz,105
K????A?[F_Pw,97
K????A?[F_Hw,97
K????A?[F_Xw,116
K????A?[F_Lw,123
K????A?[F_\w,131
K????A?[F_Nw,130
K????A?[F_^w,127
K????A?[F_@{,97
K????A?[F_@y,117
K????A?[F_@},104
K????A?[F_@|,109
K????A?[F_@z,105
K????A?[F_@~,115
K????A?[EOOw,78
K????A?[EOGw,78
K????A?[EOWw,94
K????A?[EOCw,78
K????A?[EOSw,88
K????A?[EOKw,91
K????A?[EO[w,109
K????A?[EOEw,103
K????A?[EOUw,99
K????A?[EOMw,97
K????A?[EO]w,113
K????A?[EO@w,78
K????A?[EOPw,100
K????A?[EOHw,94
K????A?[EOXw,100
K????A?[EODw,87
K????A?[EOTw,100
K????A?[EOLw,110
K????A?[EO\w,115
K????A?[EOFw,99
K????A?[EOVw,111
K????A?[EONw,117
K????A?[EO^w,117
K????A?[EO?{,78
K????A?[EO?},90
K????A?[EO?|,88
K????A?[EO?z,94
K????A?[EO?~,102
K????A?[BOWw,89
K????A?[BO[w,108
K????A?[BOQw,95
K????A?[BOYw,104
K????A?[BO]w,114
K????A?[BORw,96
K????A?[BOZw,118
K????A?[BO^w,117
K????A?[BOOy,95
K????A?[BOOz,99
K????A?[FOWw,109
K????A?[FOKw,112
K????A?[FO[w,124
K????A?[FOQw,97
K????A?[FOIw,104
K????A?[FOYw,120
K????A?[FOMw,122
K????A?[FO]w,128
K????A?[FOPw,125
K????A?[FOHw,110
K????A?[FOXw,118
K????A?[FOLw,126
K????A?[FO\w,128
K????A?[FOBw,98
K????A?[FORw,111
K????A?[FOJw,124
K????A?[FOZw,127
K????A?[FONw,135
K????A?[FO^w,128
K????A?[FO?y,103
K????A?[FO?},105
K????A?[FO?~,111
K????A?[BoWw,97
K????A?[Bo[w,122
K????A?[Bo]w,124
K????A?[BoPw,97
K????A?[BoXw,117
K????A?[Bo\w,132
K????A?[Bo^w,124
K????A?[BoOy,109
K????A?[BoOz,105
K????A?[Fo[w,134
K????A?[FoMw,132
K????A?[Fo]w,136
K????A?[FoXw,129
K????A?[FoLw,138
K????A?[Fo\w,140
K????A?[FoNw,142
K????A?[Fo^w,136
K????A?[CWWW,78
K????A?[CW[W,95
K????A?[CW]W,97
K????A?[CWHW,78
K????A?[CWXW,94
K????A?[CWLW,95
K????A?[CW\W,115
K????A?[CWNW,97
K????A?[CW^W,117
K????A?[CWHw,100
K????A?[CWXw,97
K????A?[CWLw,123
K????A?[CW\w,118
K????A?[CWNw,125
K????A?[CW^w,120
K????A?[CWG[,78
K????A?[CWK[,95
K????A?[CWM[,97
K????A?[CW@Y,78
K????A?[CWPY,94
K????A?[CW@y,100
K????A?[CWPy,97
K????A?[CW?],78
K????A?[CWKX,95
K????A?[CWMX,97
K????A?[CWG\,88
K????A?[CWK\,107
K????A?[CWM\,109
K????A?[CW?Z,78
K????A?[CW?^,88
K????A?[AWWW,78
K????A?[AWSW,78
K????A?[AW[W,92
K????A?[AWUW,104
K????A?[AW]W,97
K????A?[AWTW,87
K????A?[AW\W,108
K????A?[AWVW,100
K????A?[AW^W,113
K????A?[AWVw,113
K????A?[AW^w,116
K????A?[AWOY,78
K????A?[AWOZ,92
K????A?[EWWW,95
K????A?[EWSW,88
K????A?[EW[W,110
K????A?[EWUW,98
K????A?[EWMW,97
K????A?[EW]W,116
K????A?[EWXW,104
K????A?[EWTW,102
K????A?[EWLW,110
K????A?[EW\W,120
K????A?[EWFW,98
K????A?[EWVW,113
K????A?[EWNW,119
K????A?[EW^W,125
K????A?[EWPw,113
K????A?[EWHw,105
K????A?[EWXw,108
K????A?[EWDw,104
K????A?[EWTw,109
K????A?[EWLw,123
K????A?[EW\w,123
K????A?[EWFw,117
K????A?[EWVw,119
K????A?[EWNw,132
K????A?[EW^w,125
K????A?[EW?],91
K????A?[BWWW,90
K????A?[BW[W,111
K????A?[BWQW,100
K????A?[BWYW,104
K????A?[BW]W,119
K????A?[BWXW,108
K????A?[BW\W,122
K????A?[BWRW,97
K????A?[BWZW,122
K????A?[BW^W,128
K????A?[BWPw,131
K????A?[BWXw,117
K????A?[BW\w,124
K????A?[BWRw,113
K????A?[BWZw,129
K????A?[BW^w,126
K????A?[BWOY,100
K????A?[FW[W,126
K????A?[FWYW,121
K????A?[FW]W,133
K????A?[FW\W,134
K????A?[FWZW,131
K????A?[FWNW,138
K????A?[FW^W,138
K????A?[FWXw,127
K????A?[FWLw,136
K????A?[FW\w,137
K????A?[FWRw,121
K????A?[FWJw,137
K????A?[FWZw,134
K????A?[FWNw,146
K????A?[FW^w,136
K????A?[Bw[W,123
K????A?[Bw]W,130
K????A?[Bw\W,137
K????A?[Bw^W,136
K????A?[BwXw,132
K????A?[Bw\w,142
K????A?[Bw^w,133
K????A?[Fw]W,139
K????A?[Fw^W,144
K????A?[Fw\w,146
K????A?[FwNw,149
K????A?[Fw^w,144
K????A?[?[XG,78
K????A?[?[\G,95
K????A?[?[^G,97
K????A?[?[\g,116
K????A?[?[^g,118
K????A?[?[^w,120
K????A?[?[PI,78
K????A?[?[Pi,95
K????A?[?[Py,97
K????A?[?[OJ,78
K????A?[C[[G,95
K????A?[C[]G,97
K????A?[C[XG,98
K????A?[C[LG,95
K????A?[C[\G,121
K????A?[C[NG,97
K????A?[C[^G,123
K????A?[C[Xg,107
K????A?[C[Lg,128
K????A?[C[\g,132
K????A?[C[Ng,130
K????A?[C[^g,134
K????A?[C[Hw,117
K????A?[C[Xw,105
K????A?[C[Lw,146
K????A?[C[\w,128
K????A?[C[Nw,148
K????A?[C[^w,130
K????A?[C[KK,95
K????A?[C[MK,97
K????A?[C[PI,98
K????A?[C[Pi,107
K????A?[C[@y,117
K????A?[C[Py,105
K????A?[C[MH,97
K????A?[C[KL,107
K????A?[C[ML,109
K????A?[A[[G,91
K????A?[A[UG,103
K????A?[A[]G,97
K????A?[A[XG,94
K????A?[A[TG,87
K????A?[A[\G,110
K????A?[A[VG,99
K????A?[A[^G,117
K????A?[A[Pg,103
K????A?[A[Xg,103
K????A?[A[Tg,103
K????A?[A[\g,120
K????A?[A[Vg,116
K????A?[A[^g,126
K????A?[A[Pw,121
K????A?[A[Xw,105
K????A?[A[Tw,110
K????A?[A[\w,121
K????A?[A[Vw,122
K????A?[A[^w,124
K????A?[E[]G,117
K????A?[E[\G,121
K????A?[E[VG,113
K????A?[E[NG,119
K????A?[E[^G,129
K????A?[E[Xg,111
K????A?[E[Tg,111
K????A?[E[\g,128
K????A?[E[Vg,122
K????A?[E[Ng,134
K????A?[E[^g,134
K????A?[E[Xw,115
K????A?[E[Tw,115
K????A?[E[Lw,131
K????A?[E[\w,130
K????A?[E[Fw,128
K????A?[E[Vw,124
K????A?[E[Nw,142
K????A?[E[^w,132
K????A?[B[]G,122
K????A?[B[\G,126
K????A?[B[ZG,124
K????A?[B[^G,135
K????A?[B[Xg,122
K????A?[B[\g,133
K????A?[B[Rg,116
K????A?[B[Zg,135
K????A?[B[^g,139
K????A?[B[Xw,127
K????A?[B[\w,133
K????A?[B[Rw,125
K????A?[B[Zw,137
K????A?[B[^w,134
K????A?[F[^G,142
K????A?[F[\g,141
K????A?[F[Zg,137
K????A?[F[^g,145
K????A?[F[\w,145
K????A?[F[Zw,138
K????A?[F[Nw,152
K????A?[F[^w,143
K????A?[B{^G,142
K????A?[B{\g,147
K????A?[B{^g,145
